studyName,studyYear,studyLoc,replicate,blockNumber,rowNumber,colNumber,plotNumber,germplasmName,intercropGermplasmName,observationLevel,observationUnitName,Oat_Height_1,Oat_Height_2,Oat_Height_3,Pea_Height_1,Pea_Height_2,Pea_Height_3,Oat_establishment,Pea_establishment,Lodging,Oat_Heading_Date,Pea_Flowering_Date
B4I_2025_AL,2025,AL,1,1,4,1,1160,IL23-2246,NA,subplot,B4I_2025_AL_1160_subplot_3,25,68,NA,17,43,NA,8,6,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,10,1,1161,IL23-260,NDP250083Y,plot,B4I_2025_AL_1161,20,72,20,12,42,12,13,5,3,122,119
B4I_2025_AL,2025,AL,1,1,10,1,1161,IL23-260,NA,subplot,B4I_2025_AL_1161_subplot_1,22,77,NA,12,40,NA,13,6,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,10,1,1161,IL23-260,NA,subplot,B4I_2025_AL_1161_subplot_2,20,68,NA,14,43,NA,12,6,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,10,1,1161,IL23-260,NA,subplot,B4I_2025_AL_1161_subplot_3,20,72,NA,12,42,NA,13,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,2,1162,IL23-4444,NDP170022G,plot,B4I_2025_AL_1162,28,70,28,21,39,21,5,4,1,119,115
B4I_2025_AL,2025,AL,1,1,5,2,1162,IL23-4444,NA,subplot,B4I_2025_AL_1162_subplot_1,27,66,NA,18,44,NA,9,2,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,2,1162,IL23-4444,NA,subplot,B4I_2025_AL_1162_subplot_2,24,63,NA,18,40,NA,10,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,2,1162,IL23-4444,NA,subplot,B4I_2025_AL_1162_subplot_3,28,70,NA,21,39,NA,5,4,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,3,1163,IL23-1621,NDP250120G,plot,B4I_2025_AL_1163,25,74,25,16,52,16,5,2,1,119,115
B4I_2025_AL,2025,AL,1,1,5,3,1163,IL23-1621,NA,subplot,B4I_2025_AL_1163_subplot_1,27,76,NA,21,45,NA,9,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,3,1163,IL23-1621,NA,subplot,B4I_2025_AL_1163_subplot_2,27,66,NA,21,46,NA,13,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,3,1163,IL23-1621,NA,subplot,B4I_2025_AL_1163_subplot_3,25,74,NA,16,52,NA,5,2,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,4,1164,IL23-524,NDP250083Y,plot,B4I_2025_AL_1164,28,80,28,17,44,17,11,4,3,125,119
B4I_2025_AL,2025,AL,1,1,5,4,1164,IL23-524,NA,subplot,B4I_2025_AL_1164_subplot_1,22,72,NA,16,47,NA,7,4,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,4,1164,IL23-524,NA,subplot,B4I_2025_AL_1164_subplot_2,27,66,NA,22,42,NA,8,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,4,1164,IL23-524,NA,subplot,B4I_2025_AL_1164_subplot_3,28,80,NA,17,44,NA,11,4,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,5,1165,IL23-3730,NDP250155Y,plot,B4I_2025_AL_1165,25,60,25,16,43,16,18,7,3,128,119
B4I_2025_AL,2025,AL,1,1,5,5,1165,IL23-3730,NA,subplot,B4I_2025_AL_1165_subplot_1,28,66,NA,15,47,NA,12,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,5,1165,IL23-3730,NA,subplot,B4I_2025_AL_1165_subplot_2,27,75,NA,16,45,NA,15,7,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,5,1165,IL23-3730,NA,subplot,B4I_2025_AL_1165_subplot_3,25,60,NA,16,43,NA,18,7,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,6,1166,IL23-1653,NDP170043G,plot,B4I_2025_AL_1166,31,72,31,12,43,12,5,4,6,122,115
B4I_2025_AL,2025,AL,1,1,5,6,1166,IL23-1653,NA,subplot,B4I_2025_AL_1166_subplot_1,28,80,NA,15,44,NA,6,6,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,6,1166,IL23-1653,NA,subplot,B4I_2025_AL_1166_subplot_2,27,76,NA,18,46,NA,5,6,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,6,1166,IL23-1653,NA,subplot,B4I_2025_AL_1166_subplot_3,31,72,NA,12,43,NA,5,4,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,7,1167,IL22-5830,NDP250043Y,plot,B4I_2025_AL_1167,28,79,28,19,48,19,8,5,3,122,115
B4I_2025_AL,2025,AL,1,1,5,7,1167,IL22-5830,NA,subplot,B4I_2025_AL_1167_subplot_1,26,78,NA,18,46,NA,6,7,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,7,1167,IL22-5830,NA,subplot,B4I_2025_AL_1167_subplot_2,27,76,NA,23,46,NA,9,4,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,7,1167,IL22-5830,NA,subplot,B4I_2025_AL_1167_subplot_3,28,79,NA,19,48,NA,8,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,8,1168,IL23-3661,NDP120181Y,plot,B4I_2025_AL_1168,27,75,27,15,39,15,6,3,3,119,115
B4I_2025_AL,2025,AL,1,1,5,8,1168,IL23-3661,NA,subplot,B4I_2025_AL_1168_subplot_1,25,73,NA,17,46,NA,8,6,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,8,1168,IL23-3661,NA,subplot,B4I_2025_AL_1168_subplot_2,24,80,NA,15,44,NA,12,2,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,8,1168,IL23-3661,NA,subplot,B4I_2025_AL_1168_subplot_3,27,75,NA,15,39,NA,6,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,9,1169,IL23-2021,NDP250127Y,plot,B4I_2025_AL_1169,24,65,24,18,35,18,11,3,4,122,115
B4I_2025_AL,2025,AL,1,1,5,9,1169,IL23-2021,NA,subplot,B4I_2025_AL_1169_subplot_1,28,81,NA,21,39,NA,7,6,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,9,1169,IL23-2021,NA,subplot,B4I_2025_AL_1169_subplot_2,25,76,NA,21,45,NA,14,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,9,1169,IL23-2021,NA,subplot,B4I_2025_AL_1169_subplot_3,24,65,NA,18,35,NA,11,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,10,1170,IL23-3830,NDP250176Y,plot,B4I_2025_AL_1170,27,72,27,18,36,18,8,3,4,119,115
B4I_2025_AL,2025,AL,1,1,5,10,1170,IL23-3830,NA,subplot,B4I_2025_AL_1170_subplot_1,25,74,NA,17,45,NA,8,4,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,10,1170,IL23-3830,NA,subplot,B4I_2025_AL_1170_subplot_2,24,75,NA,22,36,NA,11,6,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,10,1170,IL23-3830,NA,subplot,B4I_2025_AL_1170_subplot_3,27,72,NA,18,36,NA,8,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,11,1171,IL23-4274,NDP250111G,plot,B4I_2025_AL_1171,26,74,26,16,32,16,6,5,5,122,115
B4I_2025_AL,2025,AL,1,1,5,11,1171,IL23-4274,NA,subplot,B4I_2025_AL_1171_subplot_1,27,78,NA,15,53,NA,8,10,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,11,1171,IL23-4274,NA,subplot,B4I_2025_AL_1171_subplot_2,27,70,NA,16,50,NA,3,4,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,11,1171,IL23-4274,NA,subplot,B4I_2025_AL_1171_subplot_3,26,74,NA,16,32,NA,6,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,12,1172,IL23-771,NDP250052Y,plot,B4I_2025_AL_1172,28,86,28,18,47,18,9,1,2,125,119
B4I_2025_AL,2025,AL,1,1,5,12,1172,IL23-771,NA,subplot,B4I_2025_AL_1172_subplot_1,30,88,NA,15,40,NA,13,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,12,1172,IL23-771,NA,subplot,B4I_2025_AL_1172_subplot_2,27,80,NA,14,40,NA,7,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,12,1172,IL23-771,NA,subplot,B4I_2025_AL_1172_subplot_3,28,86,NA,18,47,NA,9,1,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,13,1173,IL23-1165,NDP170245Y,plot,B4I_2025_AL_1173,29,79,29,23,45,23,10,3,7,122,115
B4I_2025_AL,2025,AL,1,1,5,13,1173,IL23-1165,NA,subplot,B4I_2025_AL_1173_subplot_1,27,84,NA,19,60,NA,13,7,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,13,1173,IL23-1165,NA,subplot,B4I_2025_AL_1173_subplot_2,29,81,NA,14,50,NA,11,4,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,13,1173,IL23-1165,NA,subplot,B4I_2025_AL_1173_subplot_3,29,79,NA,23,45,NA,10,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,14,1174,IL23-1632,NDP140295G,plot,B4I_2025_AL_1174,29,80,29,19,47,19,7,5,4,119,115
B4I_2025_AL,2025,AL,1,1,5,14,1174,IL23-1632,NA,subplot,B4I_2025_AL_1174_subplot_1,30,75,NA,15,52,NA,7,4,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,14,1174,IL23-1632,NA,subplot,B4I_2025_AL_1174_subplot_2,27,82,NA,19,47,NA,8,2,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,14,1174,IL23-1632,NA,subplot,B4I_2025_AL_1174_subplot_3,29,80,NA,19,47,NA,7,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,15,1175,IL23-4037,NDP250110G,plot,B4I_2025_AL_1175,28,81,28,20,50,20,4,5,4,122,115
B4I_2025_AL,2025,AL,1,1,5,15,1175,IL23-4037,NA,subplot,B4I_2025_AL_1175_subplot_1,30,88,NA,22,51,NA,7,7,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,15,1175,IL23-4037,NA,subplot,B4I_2025_AL_1175_subplot_2,28,80,NA,14,56,NA,8,1,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,15,1175,IL23-4037,NA,subplot,B4I_2025_AL_1175_subplot_3,28,81,NA,20,50,NA,4,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,16,1176,IL23-1423,NDP250187G,plot,B4I_2025_AL_1176,28,87,28,18,46,18,14,2,5,119,115
B4I_2025_AL,2025,AL,1,1,5,16,1176,IL23-1423,NA,subplot,B4I_2025_AL_1176_subplot_1,27,84,NA,17,37,NA,6,4,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,16,1176,IL23-1423,NA,subplot,B4I_2025_AL_1176_subplot_2,28,83,NA,18,53,NA,11,1,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,16,1176,IL23-1423,NA,subplot,B4I_2025_AL_1176_subplot_3,28,87,NA,18,46,NA,14,2,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,17,1177,IL23-360,NDP170012G,plot,B4I_2025_AL_1177,26,64,26,15,28,15,7,5,2,128,119
B4I_2025_AL,2025,AL,1,1,5,17,1177,IL23-360,NA,subplot,B4I_2025_AL_1177_subplot_1,28,66,NA,15,47,NA,6,6,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,17,1177,IL23-360,NA,subplot,B4I_2025_AL_1177_subplot_2,28,68,NA,15,53,NA,12,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,17,1177,IL23-360,NA,subplot,B4I_2025_AL_1177_subplot_3,26,64,NA,15,28,NA,7,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,18,1178,IL22-2250,NDP250173Y,plot,B4I_2025_AL_1178,30,81,30,20,56,20,11,5,1,131,119
B4I_2025_AL,2025,AL,1,1,5,18,1178,IL22-2250,NA,subplot,B4I_2025_AL_1178_subplot_1,27,76,NA,21,56,NA,8,7,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,18,1178,IL22-2250,NA,subplot,B4I_2025_AL_1178_subplot_2,32,80,NA,21,52,NA,6,6,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,18,1178,IL22-2250,NA,subplot,B4I_2025_AL_1178_subplot_3,30,81,NA,20,56,NA,11,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,19,1179,IL23-4546,NDP250120G,plot,B4I_2025_AL_1179,24,80,24,18,52,18,4,5,5,119,115
B4I_2025_AL,2025,AL,1,1,5,19,1179,IL23-4546,NA,subplot,B4I_2025_AL_1179_subplot_1,24,81,NA,17,62,NA,9,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,19,1179,IL23-4546,NA,subplot,B4I_2025_AL_1179_subplot_2,23,78,NA,20,56,NA,11,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,19,1179,IL23-4546,NA,subplot,B4I_2025_AL_1179_subplot_3,24,80,NA,18,52,NA,4,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,20,1180,IL23-1753,NDP250036Y,plot,B4I_2025_AL_1180,27,82,27,21,60,21,8,4,2,131,119
B4I_2025_AL,2025,AL,1,1,5,20,1180,IL23-1753,NA,subplot,B4I_2025_AL_1180_subplot_1,30,80,NA,24,65,NA,12,6,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,20,1180,IL23-1753,NA,subplot,B4I_2025_AL_1180_subplot_2,30,81,NA,14,55,NA,9,2,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,20,1180,IL23-1753,NA,subplot,B4I_2025_AL_1180_subplot_3,27,82,NA,21,60,NA,8,4,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,21,1181,IL23-268,NDP250161Y,plot,B4I_2025_AL_1181,29,77,29,17,36,17,9,6,4,125,119
B4I_2025_AL,2025,AL,1,1,5,21,1181,IL23-268,NA,subplot,B4I_2025_AL_1181_subplot_1,34,85,NA,14,47,NA,11,6,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,21,1181,IL23-268,NA,subplot,B4I_2025_AL_1181_subplot_2,29,80,NA,19,47,NA,10,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,21,1181,IL23-268,NA,subplot,B4I_2025_AL_1181_subplot_3,29,77,NA,17,36,NA,9,6,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,22,1182,IL23-260,NDP250085Y,plot,B4I_2025_AL_1182,34,84,34,20,55,20,4,3,3,122,115
B4I_2025_AL,2025,AL,1,1,5,22,1182,IL23-260,NA,subplot,B4I_2025_AL_1182_subplot_1,33,77,NA,22,50,NA,6,4,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,22,1182,IL23-260,NA,subplot,B4I_2025_AL_1182_subplot_2,27,70,NA,22,58,NA,13,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,22,1182,IL23-260,NA,subplot,B4I_2025_AL_1182_subplot_3,34,84,NA,20,55,NA,4,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,23,1183,IL23-4037,NDP121711R,plot,B4I_2025_AL_1183,27,71,27,11,39,11,12,3,4,125,119
B4I_2025_AL,2025,AL,1,1,5,23,1183,IL23-4037,NA,subplot,B4I_2025_AL_1183_subplot_1,28,80,NA,14,42,NA,10,4,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,23,1183,IL23-4037,NA,subplot,B4I_2025_AL_1183_subplot_2,28,76,NA,14,37,NA,8,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,23,1183,IL23-4037,NA,subplot,B4I_2025_AL_1183_subplot_3,27,71,NA,11,39,NA,12,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,24,1184,IL23-512,NDP250082Y,plot,B4I_2025_AL_1184,27,80,27,18,42,18,11,2,4,125,119
B4I_2025_AL,2025,AL,1,1,5,24,1184,IL23-512,NA,subplot,B4I_2025_AL_1184_subplot_1,28,80,NA,14,52,NA,10,6,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,24,1184,IL23-512,NA,subplot,B4I_2025_AL_1184_subplot_2,27,85,NA,14,51,NA,11,1,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,24,1184,IL23-512,NA,subplot,B4I_2025_AL_1184_subplot_3,27,80,NA,18,42,NA,11,2,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,25,1185,IL19-2673,NDP160034Y,plot,B4I_2025_AL_1185,31,94,31,16,45,16,11,2,4,122,115
B4I_2025_AL,2025,AL,1,1,5,25,1185,IL19-2673,NA,subplot,B4I_2025_AL_1185_subplot_1,28,75,NA,16,44,NA,10,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,25,1185,IL19-2673,NA,subplot,B4I_2025_AL_1185_subplot_2,27,80,NA,15,39,NA,8,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,25,1185,IL19-2673,NA,subplot,B4I_2025_AL_1185_subplot_3,31,94,NA,16,45,NA,11,2,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,26,1186,IL23-660,NDP170185Y,plot,B4I_2025_AL_1186,27,80,27,21,48,21,12,3,4,119,115
B4I_2025_AL,2025,AL,1,1,5,26,1186,IL23-660,NA,subplot,B4I_2025_AL_1186_subplot_1,27,84,NA,11,46,NA,10,9,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,26,1186,IL23-660,NA,subplot,B4I_2025_AL_1186_subplot_2,30,80,NA,19,50,NA,12,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,26,1186,IL23-660,NA,subplot,B4I_2025_AL_1186_subplot_3,27,80,NA,21,48,NA,12,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,27,1187,IL23-3759,NDP170161Y,plot,B4I_2025_AL_1187,27,76,27,22,45,22,6,5,5,125,119
B4I_2025_AL,2025,AL,1,1,5,27,1187,IL23-3759,NA,subplot,B4I_2025_AL_1187_subplot_1,28,70,NA,22,50,NA,13,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,27,1187,IL23-3759,NA,subplot,B4I_2025_AL_1187_subplot_2,30,80,NA,17,44,NA,8,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,27,1187,IL23-3759,NA,subplot,B4I_2025_AL_1187_subplot_3,27,76,NA,22,45,NA,6,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,28,1188,IL23-1631,NDP250184G,plot,B4I_2025_AL_1188,26,77,26,15,30,15,11,2,6,122,115
B4I_2025_AL,2025,AL,1,1,5,28,1188,IL23-1631,NA,subplot,B4I_2025_AL_1188_subplot_1,28,88,NA,15,38,NA,6,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,28,1188,IL23-1631,NA,subplot,B4I_2025_AL_1188_subplot_2,28,87,NA,13,27,NA,14,4,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,28,1188,IL23-1631,NA,subplot,B4I_2025_AL_1188_subplot_3,26,77,NA,15,30,NA,11,2,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,29,1189,IL23-1619,NDP250036Y,plot,B4I_2025_AL_1189,27,77,27,21,50,21,10,5,7,122,115
B4I_2025_AL,2025,AL,1,1,5,29,1189,IL23-1619,NA,subplot,B4I_2025_AL_1189_subplot_1,27,80,NA,18,40,NA,4,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,29,1189,IL23-1619,NA,subplot,B4I_2025_AL_1189_subplot_2,28,78,NA,18,36,NA,6,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,29,1189,IL23-1619,NA,subplot,B4I_2025_AL_1189_subplot_3,27,77,NA,21,50,NA,10,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,30,1190,IL23-3655,NDP250080Y,plot,B4I_2025_AL_1190,29,86,29,18,45,18,5,7,5,119,115
B4I_2025_AL,2025,AL,1,1,5,30,1190,IL23-3655,NA,subplot,B4I_2025_AL_1190_subplot_1,27,80,NA,17,43,NA,7,6,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,30,1190,IL23-3655,NA,subplot,B4I_2025_AL_1190_subplot_2,27,82,NA,17,36,NA,6,7,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,30,1190,IL23-3655,NA,subplot,B4I_2025_AL_1190_subplot_3,29,86,NA,18,45,NA,5,7,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,31,1191,IL23-739,NDP250124Y,plot,B4I_2025_AL_1191,31,90,31,16,37,16,8,2,2,125,119
B4I_2025_AL,2025,AL,1,1,5,31,1191,IL23-739,NA,subplot,B4I_2025_AL_1191_subplot_1,29,83,NA,20,37,NA,7,6,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,31,1191,IL23-739,NA,subplot,B4I_2025_AL_1191_subplot_2,31,82,NA,17,50,NA,9,1,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,31,1191,IL23-739,NA,subplot,B4I_2025_AL_1191_subplot_3,31,90,NA,16,37,NA,8,2,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,32,1192,IL23-524,NDP250098Y,plot,B4I_2025_AL_1192,26,75,26,17,33,17,7,3,4,125,119
B4I_2025_AL,2025,AL,1,1,5,32,1192,IL23-524,NA,subplot,B4I_2025_AL_1192_subplot_1,28,86,NA,17,50,NA,11,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,32,1192,IL23-524,NA,subplot,B4I_2025_AL_1192_subplot_2,25,85,NA,14,44,NA,10,6,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,32,1192,IL23-524,NA,subplot,B4I_2025_AL_1192_subplot_3,26,75,NA,17,33,NA,7,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,6,33,1193,IL22-2250,NDP250141G,plot,B4I_2025_AL_1193,22,72,22,17,45,17,3,12,2,128,119
B4I_2025_AL,2025,AL,1,1,6,33,1193,IL22-2250,NA,subplot,B4I_2025_AL_1193_subplot_1,23,70,NA,14,45,NA,10,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,6,33,1193,IL22-2250,NA,subplot,B4I_2025_AL_1193_subplot_2,28,75,NA,10,44,NA,9,9,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,6,33,1193,IL22-2250,NA,subplot,B4I_2025_AL_1193_subplot_3,22,72,NA,17,45,NA,3,12,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,34,1194,IL23-923,NDP170247Y,plot,B4I_2025_AL_1194,28,76,28,15,50,15,7,5,3,125,119
B4I_2025_AL,2025,AL,1,1,5,34,1194,IL23-923,NA,subplot,B4I_2025_AL_1194_subplot_1,24,70,NA,15,50,NA,10,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,34,1194,IL23-923,NA,subplot,B4I_2025_AL_1194_subplot_2,25,73,NA,21,58,NA,12,6,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,34,1194,IL23-923,NA,subplot,B4I_2025_AL_1194_subplot_3,28,76,NA,15,50,NA,7,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,35,1195,IL23-652,NDP250042Y,plot,B4I_2025_AL_1195,34,76,34,19,42,19,6,6,0,119,115
B4I_2025_AL,2025,AL,1,1,5,35,1195,IL23-652,NA,subplot,B4I_2025_AL_1195_subplot_1,28,76,NA,17,54,NA,3,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,35,1195,IL23-652,NA,subplot,B4I_2025_AL_1195_subplot_2,30,82,NA,16,50,NA,6,4,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,35,1195,IL23-652,NA,subplot,B4I_2025_AL_1195_subplot_3,34,76,NA,19,42,NA,6,6,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,36,1196,IL23-3312,NDP250152Y,plot,B4I_2025_AL_1196,27,70,27,15,48,15,6,5,7,125,119
B4I_2025_AL,2025,AL,1,1,5,36,1196,IL23-3312,NA,subplot,B4I_2025_AL_1196_subplot_1,27,74,NA,14,50,NA,4,7,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,36,1196,IL23-3312,NA,subplot,B4I_2025_AL_1196_subplot_2,27,68,NA,17,46,NA,14,6,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,36,1196,IL23-3312,NA,subplot,B4I_2025_AL_1196_subplot_3,27,70,NA,15,48,NA,6,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,37,1197,IL23-1165,NDP150231Y,plot,B4I_2025_AL_1197,30,75,30,17,37,17,9,5,7,125,119
B4I_2025_AL,2025,AL,1,1,5,37,1197,IL23-1165,NA,subplot,B4I_2025_AL_1197_subplot_1,27,82,NA,14,54,NA,10,10,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,37,1197,IL23-1165,NA,subplot,B4I_2025_AL_1197_subplot_2,30,80,NA,20,48,NA,9,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,37,1197,IL23-1165,NA,subplot,B4I_2025_AL_1197_subplot_3,30,75,NA,17,37,NA,9,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,38,1198,IL23-1613,NDP250173Y,plot,B4I_2025_AL_1198,29,78,29,17,48,17,9,4,7,119,115
B4I_2025_AL,2025,AL,1,1,5,38,1198,IL23-1613,NA,subplot,B4I_2025_AL_1198_subplot_1,30,80,NA,19,34,NA,13,7,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,38,1198,IL23-1613,NA,subplot,B4I_2025_AL_1198_subplot_2,30,80,NA,20,42,NA,11,0,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,38,1198,IL23-1613,NA,subplot,B4I_2025_AL_1198_subplot_3,29,78,NA,17,48,NA,9,4,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,39,1199,IL23-524,NDP170111G,plot,B4I_2025_AL_1199,28,70,28,12,40,12,9,3,3,125,119
B4I_2025_AL,2025,AL,1,1,5,39,1199,IL23-524,NA,subplot,B4I_2025_AL_1199_subplot_1,27,80,NA,12,36,NA,11,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,39,1199,IL23-524,NA,subplot,B4I_2025_AL_1199_subplot_2,24,75,NA,15,54,NA,7,4,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,39,1199,IL23-524,NA,subplot,B4I_2025_AL_1199_subplot_3,28,70,NA,12,40,NA,9,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,40,1200,IL21-7822,NDP250169Y,plot,B4I_2025_AL_1200,27,74,27,20,52,20,11,5,3,119,115
B4I_2025_AL,2025,AL,1,1,5,40,1200,IL21-7822,NA,subplot,B4I_2025_AL_1200_subplot_1,25,70,NA,12,46,NA,8,9,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,40,1200,IL21-7822,NA,subplot,B4I_2025_AL_1200_subplot_2,28,75,NA,22,49,NA,11,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,5,40,1200,IL21-7822,NA,subplot,B4I_2025_AL_1200_subplot_3,27,74,NA,20,52,NA,11,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,6,40,1201,IL23-1815,NDP250179Y,plot,B4I_2025_AL_1201,23,73,23,11,43,11,13,5,2,125,119
B4I_2025_AL,2025,AL,1,1,6,40,1201,IL23-1815,NA,subplot,B4I_2025_AL_1201_subplot_1,20,56,NA,8,36,NA,14,5,NA,NA,NA
