"","studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","germplasmEntryNumber","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Biomass_1_oat_g","Biomass_2_oat_g","Biomass_3_oat_g","Biomass_4_oat_g","Grain weight - g|CO_350:0005123","oat_grain_yield","Lodging","Biomass_1_pea_g","Biomass_2_pea_g","Biomass_3_pea_g","Biomass_4_pea_g","Pea grain weight - g|COMP:0000009","pea_grain_yield","Pea plant establishment - plants/ft2|COMP:0000052","Pea plant height - cm|day 151|COMP:0000087","Pea plant height - cm|day 176|COMP:0000088","Pea plant height - cm|day 196|COMP:0000089","Pea plant height - cm|day 214|COMP:0000090","Plant establishment - plants/ft2|CO_350:0005124","Plant height - cm|day 151|COMP:0000075","Plant height - cm|day 176|COMP:0000076","Plant height - cm|day 196|COMP:0000077","Plant height - cm|day 214|COMP:0000078","Biomass_1_weed_g","Biomass_2_weed_g","Biomass_3_weed_g","Biomass_4_weed_g","notes","AUSTRIAN FIELD PEAS","DS Admiral","Frostmaster Peas","Icicle Winter Peas","Maxum","ND Dawn","ND Victory","NDP140510Y","NDP150231Y","NDP150412G","Organic 4010","delta field pea","peaName","pea_type"
"388",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",510800,"SD170935","SD170935",NA,"subplot",714062,"SpringOatPeaIntercrop_2024_NY_188_subplot_1",1,4,188,9,18,"test",NA,NA,NA,NA,322.1,NA,NA,NA,NA,NA,NA,20.3,NA,NA,10,20,46,44,42,24,34,100,124,134,NA,NA,NA,89.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"delta field pea","delta field pea","field"
"389",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",510800,"SD170935","SD170935",NA,"subplot",714063,"SpringOatPeaIntercrop_2024_NY_188_subplot_2",1,4,188,9,18,"test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,19,66,59,73,23,34,89,123,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"delta field pea","delta field pea","field"
"390",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",510800,"SD170935","SD170935",NA,"subplot",714064,"SpringOatPeaIntercrop_2024_NY_188_subplot_3",1,4,188,9,18,"test",NA,15.8,NA,NA,NA,NA,NA,NA,3.4,NA,NA,NA,NA,NA,4,14,68,48,66,7,28,86,125,123,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"delta field pea","delta field pea","field"
"391",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",201479,"WI_X10680-3","WI X10680-3,WIX10680-3,X10680-3",NA,"plot",711242,"SpringOatPeaIntercrop_2024_NY_189",1,4,189,9,19,"test",NA,NA,NA,NA,NA,294,118,1,NA,NA,NA,NA,33,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AUSTRIAN FIELD PEAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AUSTRIAN FIELD PEAS","forage"
"392",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",201479,"WI_X10680-3","WI X10680-3,WIX10680-3,X10680-3",NA,"subplot",713787,"SpringOatPeaIntercrop_2024_NY_189_subplot_1",1,4,189,9,19,"test",NA,NA,NA,214.8,NA,NA,NA,NA,NA,NA,30.1,NA,NA,NA,7,11,67,87,89,8,26,74,100,112,NA,NA,162.5,NA,NA,"AUSTRIAN FIELD PEAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AUSTRIAN FIELD PEAS","forage"
"393",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",201479,"WI_X10680-3","WI X10680-3,WIX10680-3,X10680-3",NA,"subplot",713789,"SpringOatPeaIntercrop_2024_NY_189_subplot_2",1,4,189,9,19,"test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,13,72,110,76,27,31,82,110,106,NA,NA,NA,NA,NA,"AUSTRIAN FIELD PEAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AUSTRIAN FIELD PEAS","forage"
"394",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",201479,"WI_X10680-3","WI X10680-3,WIX10680-3,X10680-3",NA,"subplot",713791,"SpringOatPeaIntercrop_2024_NY_189_subplot_3",1,4,189,9,19,"test",NA,NA,183.5,NA,NA,NA,NA,NA,NA,21.3,NA,NA,NA,NA,2,12,59,79,73,21,26,76,99,101,NA,50.7,NA,NA,NA,"AUSTRIAN FIELD PEAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AUSTRIAN FIELD PEAS","forage"
"395",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",98469,"COLT","2015,Colt,Colt (RPB 50-75),GBR005 02015,GBR011 2015,POL003 50434,RPB 5075,SD020883-29",NA,"subplot",713692,"SpringOatPeaIntercrop_2024_NY_18_subplot_1",1,1,18,2,3,"test",NA,NA,199.9,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,14,23,91,108,112,NA,136.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monoculture"
"396",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",98469,"COLT","2015,Colt,Colt (RPB 50-75),GBR005 02015,GBR011 2015,POL003 50434,RPB 5075,SD020883-29",NA,"subplot",713694,"SpringOatPeaIntercrop_2024_NY_18_subplot_2",1,1,18,2,3,"test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,41,29,103,110,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monoculture"
"397",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",98469,"COLT","2015,Colt,Colt (RPB 50-75),GBR005 02015,GBR011 2015,POL003 50434,RPB 5075,SD020883-29",NA,"subplot",713696,"SpringOatPeaIntercrop_2024_NY_18_subplot_3",1,1,18,2,3,"test",NA,NA,NA,NA,155.8,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,36,29,94,92,96,NA,NA,NA,150.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monoculture"
"398",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",499633,"A25","A25",NA,"plot",711320,"SpringOatPeaIntercrop_2024_NY_19",1,1,19,2,2,"test",NA,NA,NA,NA,NA,17,8,2,NA,NA,NA,NA,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NDP140510Y",NA,NA,NA,NA,"NDP140510Y","field"
"399",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",201479,"WI_X10680-3","WI X10680-3,WIX10680-3,X10680-3",NA,"plot",711261,"SpringOatPeaIntercrop_2024_NY_190",1,4,190,9,20,"test",NA,NA,NA,NA,NA,274,137,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monoculture"
"400",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",201479,"WI_X10680-3","WI X10680-3,WIX10680-3,X10680-3",NA,"subplot",713984,"SpringOatPeaIntercrop_2024_NY_190_subplot_1",1,4,190,9,20,"test",NA,NA,NA,319.5,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,17,28,75,99,102,NA,NA,100.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monoculture"
"401",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",201479,"WI_X10680-3","WI X10680-3,WIX10680-3,X10680-3",NA,"subplot",713986,"SpringOatPeaIntercrop_2024_NY_190_subplot_2",1,4,190,9,20,"test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,17,28,77,104,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monoculture"
"402",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",201479,"WI_X10680-3","WI X10680-3,WIX10680-3,X10680-3",NA,"subplot",713988,"SpringOatPeaIntercrop_2024_NY_190_subplot_3",1,4,190,9,20,"test",NA,NA,134.1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,13,27,78,98,100,NA,78.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monoculture"
"403",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",201413,"WI_X10642-3","WI X10642-3,WI-X10642-3,WIX10642-3,X10642-3",NA,"plot",711312,"SpringOatPeaIntercrop_2024_NY_191",1,4,191,10,20,"test",NA,NA,NA,NA,NA,174,65,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monoculture"
"404",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",201413,"WI_X10642-3","WI X10642-3,WI-X10642-3,WIX10642-3,X10642-3",NA,"subplot",714163,"SpringOatPeaIntercrop_2024_NY_191_subplot_1",1,4,191,10,20,"test",NA,NA,208.3,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,22,27,80,94,96,NA,45.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monoculture"
"405",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",201413,"WI_X10642-3","WI X10642-3,WI-X10642-3,WIX10642-3,X10642-3",NA,"subplot",714165,"SpringOatPeaIntercrop_2024_NY_191_subplot_2",1,4,191,10,20,"test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,24,30,78,87,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monoculture"
"406",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",201413,"WI_X10642-3","WI X10642-3,WI-X10642-3,WIX10642-3,X10642-3",NA,"subplot",714167,"SpringOatPeaIntercrop_2024_NY_191_subplot_3",1,4,191,10,20,"test",NA,NA,NA,NA,133.4,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,14,22,79,94,95,NA,NA,NA,206.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monoculture"
"407",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",201413,"WI_X10642-3","WI X10642-3,WI-X10642-3,WIX10642-3,X10642-3",NA,"plot",711285,"SpringOatPeaIntercrop_2024_NY_192",1,4,192,10,19,"test",NA,NA,NA,NA,NA,96,45,1,NA,NA,NA,NA,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ND Dawn",NA,NA,NA,NA,NA,NA,"ND Dawn","field"
"408",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",201413,"WI_X10642-3","WI X10642-3,WI-X10642-3,WIX10642-3,X10642-3",NA,"subplot",714092,"SpringOatPeaIntercrop_2024_NY_192_subplot_1",1,4,192,10,19,"test",NA,NA,108.9,NA,NA,NA,NA,NA,NA,25.2,NA,NA,NA,NA,2,15,50,57,59,3,26,78,86,88,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,"ND Dawn",NA,NA,NA,NA,NA,NA,"ND Dawn","field"
"409",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",201413,"WI_X10642-3","WI X10642-3,WI-X10642-3,WIX10642-3,X10642-3",NA,"subplot",714093,"SpringOatPeaIntercrop_2024_NY_192_subplot_2",1,4,192,10,19,"test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,17,43,44,46,21,32,82,99,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ND Dawn",NA,NA,NA,NA,NA,NA,"ND Dawn","field"
"410",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",201413,"WI_X10642-3","WI X10642-3,WI-X10642-3,WIX10642-3,X10642-3",NA,"subplot",714094,"SpringOatPeaIntercrop_2024_NY_192_subplot_3",1,4,192,10,19,"test",NA,NA,NA,NA,212.6,NA,NA,NA,NA,NA,NA,23.1,NA,NA,11,17,34,38,45,40,26,69,90,93,NA,NA,NA,90.8,NA,NA,NA,NA,NA,NA,"ND Dawn",NA,NA,NA,NA,NA,NA,"ND Dawn","field"
"411",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",85606,"NATTY","Natty,NATTY (ck),SD111779",NA,"plot",711244,"SpringOatPeaIntercrop_2024_NY_193",1,4,193,10,18,"test",NA,NA,NA,NA,NA,56,34,2,NA,NA,NA,NA,9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ND Victory",NA,NA,NA,NA,NA,"ND Victory","field"
"412",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",85606,"NATTY","Natty,NATTY (ck),SD111779",NA,"subplot",714023,"SpringOatPeaIntercrop_2024_NY_193_subplot_1",1,4,193,10,18,"test",NA,NA,175.6,NA,NA,NA,NA,NA,NA,35.2,NA,NA,NA,NA,13,16,51,57,61,24,28,83,98,99,NA,56.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ND Victory",NA,NA,NA,NA,NA,"ND Victory","field"
"413",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",85606,"NATTY","Natty,NATTY (ck),SD111779",NA,"subplot",714024,"SpringOatPeaIntercrop_2024_NY_193_subplot_2",1,4,193,10,18,"test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,20,53,59,59,33,32,96,101,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ND Victory",NA,NA,NA,NA,NA,"ND Victory","field"
"414",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",85606,"NATTY","Natty,NATTY (ck),SD111779",NA,"subplot",714025,"SpringOatPeaIntercrop_2024_NY_193_subplot_3",1,4,193,10,18,"test",NA,NA,NA,NA,150.9,NA,NA,NA,NA,NA,NA,3.9,NA,NA,3,13,40,61,63,9,26,89,105,100,NA,NA,NA,237.3,NA,NA,NA,NA,NA,NA,NA,"ND Victory",NA,NA,NA,NA,NA,"ND Victory","field"
"415",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",85606,"NATTY","Natty,NATTY (ck),SD111779",NA,"plot",711357,"SpringOatPeaIntercrop_2024_NY_194",1,4,194,10,17,"test",NA,NA,NA,NA,NA,103,45,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monoculture"
"416",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",85606,"NATTY","Natty,NATTY (ck),SD111779",NA,"subplot",714431,"SpringOatPeaIntercrop_2024_NY_194_subplot_1",1,4,194,10,17,"test",NA,NA,170.8,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,13,25,97,111,115,NA,48.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monoculture"
"417",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",85606,"NATTY","Natty,NATTY (ck),SD111779",NA,"subplot",714433,"SpringOatPeaIntercrop_2024_NY_194_subplot_2",1,4,194,10,17,"test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,13,30,91,100,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monoculture"
"418",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",85606,"NATTY","Natty,NATTY (ck),SD111779",NA,"subplot",714435,"SpringOatPeaIntercrop_2024_NY_194_subplot_3",1,4,194,10,17,"test",NA,NA,NA,NA,262.8,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,25,28,89,103,109,NA,NA,NA,79.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monoculture"
"419",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",97779,"OGLE","03C0700697,IL 73-2664,IL73-2664,Illinois 73-2664,Ogle,OGLE (ck),RL 1475,TLVA5829,TLVA5908,W87678",NA,"plot",711172,"SpringOatPeaIntercrop_2024_NY_195",1,4,195,10,16,"test",NA,NA,NA,NA,NA,185,89,2,NA,NA,NA,NA,18,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ND Dawn",NA,NA,NA,NA,NA,NA,"ND Dawn","field"
"420",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",97779,"OGLE","03C0700697,IL 73-2664,IL73-2664,Illinois 73-2664,Ogle,OGLE (ck),RL 1475,TLVA5829,TLVA5908,W87678",NA,"subplot",713557,"SpringOatPeaIntercrop_2024_NY_195_subplot_1",1,4,195,10,16,"test",NA,NA,NA,295.5,NA,NA,NA,NA,NA,NA,37.4,NA,NA,NA,9,17,45,47,47,27,32,86,99,95,NA,NA,52.3,NA,NA,NA,NA,NA,NA,NA,"ND Dawn",NA,NA,NA,NA,NA,NA,"ND Dawn","field"
"421",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",97779,"OGLE","03C0700697,IL 73-2664,IL73-2664,Illinois 73-2664,Ogle,OGLE (ck),RL 1475,TLVA5829,TLVA5908,W87678",NA,"subplot",713559,"SpringOatPeaIntercrop_2024_NY_195_subplot_2",1,4,195,10,16,"test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,17,51,49,48,40,31,94,104,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ND Dawn",NA,NA,NA,NA,NA,NA,"ND Dawn","field"
"422",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",97779,"OGLE","03C0700697,IL 73-2664,IL73-2664,Illinois 73-2664,Ogle,OGLE (ck),RL 1475,TLVA5829,TLVA5908,W87678",NA,"subplot",713561,"SpringOatPeaIntercrop_2024_NY_195_subplot_3",1,4,195,10,16,"test",NA,NA,103.1,NA,NA,NA,NA,NA,NA,9.9,NA,NA,NA,NA,8,15,53,50,63,12,26,91,106,110,NA,118.3,NA,NA,NA,NA,NA,NA,NA,NA,"ND Dawn",NA,NA,NA,NA,NA,NA,"ND Dawn","field"
"423",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",97779,"OGLE","03C0700697,IL 73-2664,IL73-2664,Illinois 73-2664,Ogle,OGLE (ck),RL 1475,TLVA5829,TLVA5908,W87678",NA,"plot",711230,"SpringOatPeaIntercrop_2024_NY_196",1,4,196,10,15,"test",NA,NA,NA,NA,NA,278,98,4,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monoculture"
