"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","intercropGermplasmDbId","intercropGermplasmName","germplasmEntryNumber","Crown rust severity (flag leaf) - percent|CO_350:0005029","Crown rust severity (flag leaf) - percent|day 153|COMP:0000162","Crown rust severity (flag leaf) - percent|day 161|COMP:0000163","Grain moisture content - percent|CO_350:0000536","Grain weight - g|CO_350:0005123","Grain yield - g/m2|CO_350:0000260","Heading date - Julian day|CO_350:0000270","Lodging severity - 0-9 Rating|CO_350:0005007","Maturity date - Julian day|CO_350:0000271","Pea Flowering Date - 10% - Julian Day|CO_xxx:0003014","Pea Grain Moisture Content - %|CO_xxx:0003018","Pea Grain Weight - g|CO_xxx:0003006","Pea Grain Yield - g/m2|CO_xxx:0003008","Pea Maturity Date - Julian Day|CO_xxx:0003015","Pea Plant Establishment - plants/ft2|CO_xxx:0003011","Pea Plant Height - cm|timepoint 1|COMP:0000122","Pea Plant Height - cm|timepoint 2|COMP:0000123","Pea Plant Height - cm|timepoint 3|COMP:0000124","Pea Plant Height - cm|timepoint 4|COMP:0000125","Pea Test Weight - g/L|CO_xxx:0003016","Pea Thousand Grain Weight - g|CO_xxx:0003017","Plant establishment - plants/ft2|CO_350:0005124","Plant height - cm|timepoint 1|COMP:0000114","Plant height - cm|timepoint 2|COMP:0000115","Plant height - cm|timepoint 3|COMP:0000116","Plant height - cm|timepoint 4|COMP:0000117","Test weight - g/L|CO_350:0000259","Thousand grain weight - g|CO_350:0000251","notes"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704504","IL23-1228","IL23-1228","subplot","737156","B4I_2025_NY_5129_subplot_3","1","5","5129","6","22","test","","","","","","","","","","","","","","","","","","","5","20","63","65","44","","","9","27","70","104","58","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704742","IL23-422","IL23-422","plot","735002","B4I_2025_NY_5130","1","5","5130","6","21","test","","733487","NDP250075Y","","60","5","60","8.87575303129802","770.8","168.9424658","172","1","200","173","","195.8","42.91506849","205","","","","","","925.27271802","","","","","","","424.00200566528","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704742","IL23-422","IL23-422","subplot","737196","B4I_2025_NY_5130_subplot_1","1","5","5130","6","21","test","","","","","","","","","","","","","","","","","","","0","21","48","70","63","","","24","24","53","93","87","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704742","IL23-422","IL23-422","subplot","737197","B4I_2025_NY_5130_subplot_2","1","5","5130","6","21","test","","","","","","","","","","","","","","","","","","","13","20","60","84","76","","","35","27","69","100","89","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704742","IL23-422","IL23-422","subplot","737198","B4I_2025_NY_5130_subplot_3","1","5","5130","6","21","test","","","","","","","","","","","","","","","","","","","12","21","58","73","68","","","17","27","72","98","82","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704603","IL23-2625","IL23-2625","plot","734959","B4I_2025_NY_5131","1","5","5131","6","20","test","","733353","NDP150218Y","","40","1","40","8.26404296414626","812.3","171.0105263","169","0","204","175","","148.4","31.24210526","208","","","","","","924.18180894","","","","","","","601.517860759632","31.2",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704603","IL23-2625","IL23-2625","subplot","737586","B4I_2025_NY_5131_subplot_1","1","5","5131","6","20","test","","","","","","","","","","","","","","","","","","","10","23","56","72","72","","","23","28","64","102","93","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704603","IL23-2625","IL23-2625","subplot","737587","B4I_2025_NY_5131_subplot_2","1","5","5131","6","20","test","","","","","","","","","","","","","","","","","","","6","19","63","72","73","","","24","26","72","101","95","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704603","IL23-2625","IL23-2625","subplot","737588","B4I_2025_NY_5131_subplot_3","1","5","5131","6","20","test","","","","","","","","","","","","","","","","","","","2","14","51","70","65","","","11","19","69","99","88","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704895","IL23-957","IL23-957","plot","734736","B4I_2025_NY_5132","1","5","5132","6","19","test","","733405","NDP170037G","","0","1","0","8.37994675238654","892.5","198.3333333","173","0","204","172","","149.2","33.15555556","200","","","","","","945.99999054","","","","","","","551.512193333186","28.1",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704895","IL23-957","IL23-957","subplot","736986","B4I_2025_NY_5132_subplot_1","1","5","5132","6","19","test","","","","","","","","","","","","","","","","","","","2","15","50","57","54","","","23","23","59","92","85","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704895","IL23-957","IL23-957","subplot","736987","B4I_2025_NY_5132_subplot_2","1","5","5132","6","19","test","","","","","","","","","","","","","","","","","","","10","15","54","60","60","","","22","22","63","95","92","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704895","IL23-957","IL23-957","subplot","736988","B4I_2025_NY_5132_subplot_3","1","5","5132","6","19","test","","","","","","","","","","","","","","","","","","","16","16","53","63","55","","","12","24","65","99","93","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704989","IL23-360","IL23-360","plot","734905","B4I_2025_NY_5133","1","5","5133","6","18","test","","733450","NDP250027G","","60","5","60","8.82136474229824","730.9","148.0303797","174","0","203","173","","60.1","12.1721519","203","","","","","","","","","","","","","437.751432072784","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704989","IL23-360","IL23-360","subplot","736911","B4I_2025_NY_5133_subplot_1","1","5","5133","6","18","test","","","","","","","","","","","","","","","","","","","6","21","47","51","41","","","27","26","56","79","77","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704989","IL23-360","IL23-360","subplot","736912","B4I_2025_NY_5133_subplot_2","1","5","5133","6","18","test","","","","","","","","","","","","","","","","","","","10","18","50","59","40","","","20","26","60","79","75","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704989","IL23-360","IL23-360","subplot","736913","B4I_2025_NY_5133_subplot_3","1","5","5133","6","18","test","","","","","","","","","","","","","","","","","","","1","14","47","61","62","","","9","21","65","80","77","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704747","IL23-4718","IL23-4718","plot","734877","B4I_2025_NY_5134","1","5","5134","6","17","test","","733354","NDP150228Y","","60","10","60","8.71723001775893","726.8","157.1459459","168","2","200","175","","100.9","21.81621622","203","","","","","","917.81817264","","","","","","","489.556621243461","20.1",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704747","IL23-4718","IL23-4718","subplot","736752","B4I_2025_NY_5134_subplot_1","1","5","5134","6","17","test","","","","","","","","","","","","","","","","","","","5","23","50","57","55","","","11","29","59","82","82","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704747","IL23-4718","IL23-4718","subplot","736753","B4I_2025_NY_5134_subplot_2","1","5","5134","6","17","test","","","","","","","","","","","","","","","","","","","6","22","54","55","55","","","31","29","65","92","87","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704747","IL23-4718","IL23-4718","subplot","736754","B4I_2025_NY_5134_subplot_3","1","5","5134","6","17","test","","","","","","","","","","","","","","","","","","","6","23","56","67","60","","","20","28","71","90","85","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704907","IL23-543","IL23-543","plot","734855","B4I_2025_NY_5135","1","5","5135","6","16","test","","733495","NDP250078Y","","60","10","60","9.10436145910906","717.78","147.2369231","174","4","203","174","","162.4","33.31282051","203","","","","","","951.09089958","","","","","","","452.058056366339","17.5",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704907","IL23-543","IL23-543","subplot","736830","B4I_2025_NY_5135_subplot_1","1","5","5135","6","16","test","","","","","","","","","","","","","","","","","","","10","21","55","85","75","","","16","27","66","97","88","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704907","IL23-543","IL23-543","subplot","736831","B4I_2025_NY_5135_subplot_2","1","5","5135","6","16","test","","","","","","","","","","","","","","","","","","","10","22","52","75","58","","","20","26","62","99","91","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704907","IL23-543","IL23-543","subplot","736832","B4I_2025_NY_5135_subplot_3","1","5","5135","6","16","test","","","","","","","","","","","","","","","","","","","4","18","53","84","65","","","11","23","61","99","86","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704577","IL23-2458","IL23-2458","plot","734732","B4I_2025_NY_5136","1","5","5136","6","15","test","","733277","NDP170089G","","60","5","60","9.08064066019707","761.4","156.1846154","173","1","202","172","","69.5","14.25641026","198","","","","","","","","","","","","","444.044072484864","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704577","IL23-2458","IL23-2458","subplot","737601","B4I_2025_NY_5136_subplot_1","1","5","5136","6","15","test","","","","","","","","","","","","","","","","","","","3","13","40","38","21","","","18","23","59","88","86","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704577","IL23-2458","IL23-2458","subplot","737602","B4I_2025_NY_5136_subplot_2","1","5","5136","6","15","test","","","","","","","","","","","","","","","","","","","6","18","54","56","41","","","8","26","66","98","83","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704577","IL23-2458","IL23-2458","subplot","737603","B4I_2025_NY_5136_subplot_3","1","5","5136","6","15","test","","","","","","","","","","","","","","","","","","","12","15","62","62","42","","","30","27","72","97","93","","",""
