studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,Above ground dry biomass - g|day 157|COMP:0000019,Above ground dry biomass - g|day 172|COMP:0000020,Above ground dry biomass - g|day 192|COMP:0000021,Above ground dry biomass - g|day 214|COMP:0000022,Ear emergence|day 164|COMP:0000014,Ear emergence|day 171|COMP:0000015,Grain weight - g|day 221|COMP:0000029,Grain yield - g/m2|CO_350:0000260,Lodging severity - 0-9 Rating|day 181|COMP:0000016,Lodging severity - 0-9 Rating|day 186|COMP:0000017,Lodging severity - 0-9 Rating|day 221|COMP:0000018,Oat maturity - %|day 191|COMP:0000011,Oat maturity - %|day 200|COMP:0000012,Oat maturity - %|day 206|COMP:0000013,Pea above ground dry biomass - g|day 157|COMP:0000031,Pea above ground dry biomass - g|day 172|COMP:0000032,Pea above ground dry biomass - g|day 192|COMP:0000033,Pea above ground dry biomass - g|day 214|COMP:0000034,Pea flowering - y/n|day 164|COMP:0000035,Pea flowering - y/n|day 171|COMP:0000036,Pea fruiting - y/n|day 171|COMP:0000037,Pea grain weight - g|day 221|COMP:0000038,Pea grain yield - g/m2|COMP:0000049,Pea maturity - %|day 191|COMP:0000046,Pea maturity - %|day 200|COMP:0000047,Pea maturity - %|day 206|COMP:0000048,Pea plant establishment - plants/m2|day 153|COMP:0000045,Pea plant height - cm|day 164|COMP:0000040,Pea plant height - cm|day 180|COMP:0000041,Pea plant height - cm|day 186|COMP:0000042,Pea plant height - cm|day 200|COMP:0000043,Pea plant height - cm|day 208|COMP:0000044,Plant establishment - plants/m2|day 153|COMP:0000028,Plant height - cm|day 164|COMP:0000023,Plant height - cm|day 180|COMP:0000024,Plant height - cm|day 186|COMP:0000025,Plant height - cm|day 200|COMP:0000026,Plant height - cm|day 208|COMP:0000027,notes,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_AUSTRIAN FIELD PEAS,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_DS Admiral,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_Frostmaster Peas,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_Icicle Winter Peas,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_Maxum,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_ND Dawn,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_ND Victory,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_NDP140510Y,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_NDP150231Y,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_NDP150412G,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_Organic 4010,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_delta field pea
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",201753,IL15-5752,15-5752,subplot,701284,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_40_subplot_3,1,2,40,2,1,test,,,41.4,,,,,,,,,,,,,,71.5,,,,,,,,,,,71.42857143,55,130,140,79,74,214.2857143,55,70,70,40,31,,1,,,,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",510804,SD181245,SD181245,plot,548259,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_41,1,2,41,3,1,test,,,,,,0,0,328.2,144.7089947,0,0,0,0,40,70,,,,,1,1,1,294.2,129.7178131,10,95,100,,,,,,,,,,,,," (Operator: dwaring87, Time: )",,1,,,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",510804,SD181245,SD181245,subplot,701435,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_41_subplot_1,1,2,41,3,1,test,,,,,52.6,,,,,,,,,,,,,,165,,,,,,,,,39.68253968,45,80,80,82,82,95.23809524,55,93,105,100,106,,,1,,,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",510804,SD181245,SD181245,subplot,701436,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_41_subplot_2,1,2,41,3,1,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.55555556,40,80,70,79,73,261.9047619,55,100,100,100,100,,,1,,,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",510804,SD181245,SD181245,subplot,701437,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_41_subplot_3,1,2,41,3,1,test,,33.9,,,,,,,,,,,,,,35.4,,,,,,,,,,,,71.42857143,50,70,70,69,64,190.4761905,65,105,110,106,114,,,1,,,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",201479,WI_X10680-3,"WI X10680-3,WIX10680-3,X10680-3",plot,548278,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_42,1,2,42,3,2,test,,,,,,0,1,334.6,147.5308642,0,0,0,0,80,75,,,,,1,1,1,262.1,115.5643739,20,95,100,,,,,,,,,,,,," (Operator: dwaring87, Time: )",,,,,,1,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",201479,WI_X10680-3,"WI X10680-3,WIX10680-3,X10680-3",subplot,701363,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_42_subplot_1,1,2,42,3,2,test,,,,,197,,,,,,,,,,,,,,66,,,,,,,,,47.61904762,40,60,50,50,53,150.7936508,55,87,95,86,91,,,,,,,1,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",201479,WI_X10680-3,"WI X10680-3,WIX10680-3,X10680-3",subplot,701364,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_42_subplot_2,1,2,42,3,2,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.74603175,35,65,65,57,66,103.1746032,45,85,95,87,91,,,,,,,1,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",201479,WI_X10680-3,"WI X10680-3,WIX10680-3,X10680-3",subplot,701365,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_42_subplot_3,1,2,42,3,2,test,,18.4,,,,,,,,,,,,,,6.2,,,,,,,,,,,,31.74603175,45,66,85,69,78,95.23809524,55,88,95,94,100,,,,,,,1,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",88226,NEWBURG,"ND030365,NEWBERG,Newburg,Newburg (ck)",plot,548195,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_43,1,2,43,3,3,test,,,,,,0,1,121.4,53.52733686,2,2,8,0,40,80,,,,,0,0,0,295.2,130.1587302,0,15,60,,,,,,,,,,,,," (Operator: dwaring87, Time: )",,,,1,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",88226,NEWBURG,"ND030365,NEWBERG,Newburg,Newburg (ck)",subplot,701231,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_43_subplot_1,1,2,43,3,3,test,,,,,108.5,,,,,,,,,,,,,,50,,,,,,,,,23.80952381,35,85,100,70,81,126.984127,45,95,100,95,100,,,,,1,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",88226,NEWBURG,"ND030365,NEWBERG,Newburg,Newburg (ck)",subplot,701232,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_43_subplot_2,1,2,43,3,3,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.80952381,30,90,110,56,50,206.3492063,50,85,80,60,37,,,,,1,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",88226,NEWBURG,"ND030365,NEWBERG,Newburg,Newburg (ck)",subplot,701233,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_43_subplot_3,1,2,43,3,3,test,,24.4,,,,,,,,,,,,,,5.6,,,,,,,,,,,,31.74603175,40,105,90,56,44,158.7301587,55,85,65,60,19,,,,,1,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",87218,SPURS,"IL 95-1241,IL95-1241,IL951241,Spurs",plot,548256,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_44,1,2,44,3,4,test,,,,,,1,1,324.9,143.2539683,0,0,0,50,70,100,,,,,1,1,1,179.9,79.32098765,45,100,100,,,,,,,,,,,,," (Operator: dwaring87, Time: )",,,,,,1,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",87218,SPURS,"IL 95-1241,IL95-1241,IL951241,Spurs",subplot,701219,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_44_subplot_1,1,2,44,3,4,test,,,53.4,,,,,,,,,,,,,,59.7,,,,,,,,,,,134.9206349,50,55,60,54,51,269.8412698,55,75,90,80,82,,,,,,,1,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",87218,SPURS,"IL 95-1241,IL95-1241,IL951241,Spurs",subplot,701220,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_44_subplot_2,1,2,44,3,4,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.74603175,40,50,50,58,63,301.5873016,55,80,85,77,80,,,,,,,1,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",87218,SPURS,"IL 95-1241,IL95-1241,IL951241,Spurs",subplot,701221,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_44_subplot_3,1,2,44,3,4,test,,,,,124.7,,,,,,,,,,,,,,102.1,,,,,,,,,15.87301587,40,70,65,64,63,190.4761905,55,85,85,87,86,,,,,,,1,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",98469,COLT,"2015,Colt,Colt (RPB 50-75),GBR005 02015,GBR011 2015,POL003 50434,RPB 5075,SD020883-29",plot,548255,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_45,1,2,45,3,5,test,,,,,,1,1,192.1,84.70017637,5,3,7,25,90,100,,,,,0,1,0,190.6,84.03880071,0,95,100,,,,,,,,,,,,," (Operator: dwaring87, Time: )",,,,,,,,,,,1,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",98469,COLT,"2015,Colt,Colt (RPB 50-75),GBR005 02015,GBR011 2015,POL003 50434,RPB 5075,SD020883-29",subplot,701447,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_45_subplot_1,1,2,45,3,5,test,,,,104.7,,,,,,,,,,,,,,110.6,,,,,,,,,,15.87301587,60,69,90,55,25,230.1587302,65,60,55,60,55,,,,,,,,,,,,1,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",98469,COLT,"2015,Colt,Colt (RPB 50-75),GBR005 02015,GBR011 2015,POL003 50434,RPB 5075,SD020883-29",subplot,701448,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_45_subplot_2,1,2,45,3,5,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.61904762,55,90,95,51,42,198.4126984,55,68,80,64,76,,,,,,,,,,,,1,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",98469,COLT,"2015,Colt,Colt (RPB 50-75),GBR005 02015,GBR011 2015,POL003 50434,RPB 5075,SD020883-29",subplot,701449,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_45_subplot_3,1,2,45,3,5,test,,,108,,,,,,,,,,,,,,33.2,,,,,,,,,,,23.80952381,55,99,100,70,70,380.952381,60,62,50,62,58,,,,,,,,,,,,1,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",499610,ND161488,ND161488,plot,548280,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_46,1,2,46,3,6,test,,,,,,0,1,254.7,112.3015873,3,3,7,0,60,95,,,,,0,1,0,280.9,123.8536155,0,80,100,,,,,,,,,,,,," (Operator: dwaring87, Time: )",,,,,,,,,,,1,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",499610,ND161488,ND161488,subplot,701348,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_46_subplot_1,1,2,46,3,6,test,,48.8,,,,,,,,,,,,,,10.9,,,,,,,,,,,,31.74603175,50,70,105,81,70,126.984127,60,68,75,77,90,,,,,,,,,,,,1,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",499610,ND161488,ND161488,subplot,701349,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_46_subplot_2,1,2,46,3,6,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.80952381,50,105,105,84,74,174.6031746,55,91,80,91,90,,,,,,,,,,,,1,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",499610,ND161488,ND161488,subplot,701350,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_46_subplot_3,1,2,46,3,6,test,,,,,127.8,,,,,,,,,,,,,,104,,,,,,,,,47.61904762,60,110,100,81,64,142.8571429,60,93,100,91,92,,,,,,,,,,,,1,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",531140,SD190850,,plot,548209,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_47,1,2,47,3,7,test,,,,,,1,1,268.8,118.5185185,0,0,0,10,80,95,,,,,1,1,1,221.3,97.57495591,45,100,100,,,,,,,,,,,,," (Operator: dwaring87, Time: )",,,,,,,,,,,,1
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",531140,SD190850,,subplot,701456,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_47_subplot_1,1,2,47,3,7,test,,,,85.8,,,,,,,,,,,,,,79.9,,,,,,,,,,39.68253968,50,74,80,75,78,71.42857143,60,90,100,95,76,,,,,,,,,,,,,1
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",531140,SD190850,,subplot,701457,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_47_subplot_2,1,2,47,3,7,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.23809524,40,64,65,62,60,142.8571429,45,100,95,88,94,,,,,,,,,,,,,1
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",531140,SD190850,,subplot,701458,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_47_subplot_3,1,2,47,3,7,test,,48.5,,,,,,,,,,,,,,22.8,,,,,,,,,,,,79.36507937,50,65,80,85,74,317.4603175,65,105,105,101,108,,,,,,,,,,,,,1
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",510812,SADDLE,"Saddle,SD120296",plot,548243,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_48,1,2,48,3,8,test,,,,,,1,1,0.1,0.044091711,8,7,9,0,90,90,,,,,0,1,0,203.3,89.63844797,0,95,100,,,,,,,,,,,,," (Operator: dwaring87, Time: )",,,,,1,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",510812,SADDLE,"Saddle,SD120296",subplot,701288,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_48_subplot_1,1,2,48,3,8,test,,,,,57.6,,,,,,,,,,,,,,186,,,,,,,,,79.36507937,60,47,65,55,48,373.015873,55,38,20,13,13,,,,,,1,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",510812,SADDLE,"Saddle,SD120296",subplot,701289,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_48_subplot_2,1,2,48,3,8,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.80952381,55,69,75,60,50,206.3492063,40,50,20,22,5,,,,,,1,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",510812,SADDLE,"Saddle,SD120296",subplot,701290,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_48_subplot_3,1,2,48,3,8,test,,,46,,,,,,,,,,,,,,31.7,,,,,,,,,,,7.936507937,45,74,75,63,52,166.6666667,45,55,20,38,10,,,,,,1,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",102120,WARRIOR,SD120419,plot,548212,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_49,1,2,49,3,9,test,,,,,,1,1,211.2,93.12169312,0,0,0,5,80,90,,,,,1,1,1,191.6,84.47971781,35,100,100,,,,,,,,,,,,," (Operator: dwaring87, Time: )",,1,,,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",102120,WARRIOR,SD120419,subplot,701378,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_49_subplot_1,1,2,49,3,9,test,,,,76.1,,,,,,,,,,,,,,54.7,,,,,,,,,,15.87301587,50,75,80,65,58,119.047619,55,75,90,69,67,,,1,,,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",102120,WARRIOR,SD120419,subplot,701379,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_49_subplot_2,1,2,49,3,9,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.49206349,45,70,70,68,70,198.4126984,50,70,80,72,77,,,1,,,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",102120,WARRIOR,SD120419,subplot,701380,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_49_subplot_3,1,2,49,3,9,test,,,62,,,,,,,,,,,,,,64.9,,,,,,,,,,,87.3015873,40,70,60,66,68,158.7301587,60,77,80,77,83,,,1,,,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",201479,WI_X10680-3,"WI X10680-3,WIX10680-3,X10680-3",subplot,701396,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_4_subplot_1,1,1,4,1,4,test,,,42.5,,,,,,,,,,,,,,77.5,,,,,,,,,,,71.42857143,50,50,65,65,53,253.968254,45,75,80,83,83,,,,,,,,,,,,,1
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",201479,WI_X10680-3,"WI X10680-3,WIX10680-3,X10680-3",subplot,701397,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_4_subplot_2,1,1,4,1,4,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.61904762,55,75,70,76,74,142.8571429,35,75,90,80,80,,,,,,,,,,,,,1
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",201479,WI_X10680-3,"WI X10680-3,WIX10680-3,X10680-3",subplot,701398,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_4_subplot_3,1,1,4,1,4,test,,,,55.8,,,,,,,,,,,,,,72.3,,,,,,,,,,23.80952381,55,75,80,77,69,126.984127,40,75,70,74,78,,,,,,,,,,,,,1
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",510811,ND170307,ND170307,plot,548233,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_5,1,1,5,1,5,test,,,,,,0,1,114.5,50.48500882,0,0,0,0,50,90,,,,,1,1,1,297.9,131.3492063,40,100,100,,,,,,,,,,,,," (Operator: dwaring87, Time: )",,1,,,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",510809,SD181377,SD181377,plot,548208,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_50,1,2,50,3,10,test,,,,,,1,0,202.5,89.28571429,0,1,0,0,70,95,,,,,1,1,0,242,106.70194,15,100,100,,,,,,,,,,,,," (Operator: dwaring87, Time: )",,,,,,,,1,,,,
