"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","intercropGermplasmDbId","intercropGermplasmName","germplasmEntryNumber","Heading date - Julian day|CO_350:0000270","Lodging severity - 0-9 Rating|CO_350:0005007","Pea Flowering Date - 10% - Julian Day|CO_xxx:0003014","Pea Plant Establishment - plants/ft2|CO_xxx:0003011","Pea Plant Height - cm|CO_xxx:0003005","Pea Plant Height - cm|timepoint 1|COMP:0000122","Pea Plant Height - cm|timepoint 2|COMP:0000123","Plant establishment - plants/ft2|CO_350:0005124","Plant height - cm|CO_350:0000232","Plant height - cm|timepoint 1|COMP:0000114","Plant height - cm|timepoint 2|COMP:0000115","notes"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","515331","IL20-618","IL2020-618","subplot","735660","B4I_2025_AL_1058_subplot_1","1","1","1058","2","23","test","","","","","","","","5","","15","45","7","","23","80",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","515331","IL20-618","IL2020-618","subplot","735661","B4I_2025_AL_1058_subplot_2","1","1","1058","2","23","test","","","","","","","","4","","14","36","8","","23","76",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","515331","IL20-618","IL2020-618","subplot","735662","B4I_2025_AL_1058_subplot_3","1","1","1058","2","23","test","","","","","","","","5","","16","40","9","","25","84",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704830","IL23-1859","IL23-1859","plot","733841","B4I_2025_AL_1059","1","1","1059","2","22","test","","733340","NDP250076Y","","125","4","119","7","19","19","40","12","24","24","78",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704830","IL23-1859","IL23-1859","subplot","736173","B4I_2025_AL_1059_subplot_1","1","1","1059","2","22","test","","","","","","","","3","","13","51","10","","17","78",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704830","IL23-1859","IL23-1859","subplot","736174","B4I_2025_AL_1059_subplot_2","1","1","1059","2","22","test","","","","","","","","2","","17","55","15","","20","75",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704830","IL23-1859","IL23-1859","subplot","736175","B4I_2025_AL_1059_subplot_3","1","1","1059","2","22","test","","","","","","","","7","","19","40","12","","24","78",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","544266","IL22-4714","","plot","733649","B4I_2025_AL_1060","1","1","1060","2","21","test","","733280","NDP170043G","","119","3","115","3","16","16","49","14","28","28","76",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","544266","IL22-4714","","subplot","735594","B4I_2025_AL_1060_subplot_1","1","1","1060","2","21","test","","","","","","","","5","","15","45","12","","27","76",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","544266","IL22-4714","","subplot","735595","B4I_2025_AL_1060_subplot_2","1","1","1060","2","21","test","","","","","","","","1","","15","54","15","","26","85",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","544266","IL22-4714","","subplot","735596","B4I_2025_AL_1060_subplot_3","1","1","1060","2","21","test","","","","","","","","3","","16","49","14","","28","76",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704702","IL23-951","IL23-951","plot","733731","B4I_2025_AL_1061","1","1","1061","2","20","test","","733429","NDP170028G","","125","1","119","6","15","15","47","14","24","24","78",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704702","IL23-951","IL23-951","subplot","736659","B4I_2025_AL_1061_subplot_1","1","1","1061","2","20","test","","","","","","","","5","","17","43","16","","25","71",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704702","IL23-951","IL23-951","subplot","736660","B4I_2025_AL_1061_subplot_2","1","1","1061","2","20","test","","","","","","","","2","","17","47","18","","25","75",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704702","IL23-951","IL23-951","subplot","736661","B4I_2025_AL_1061_subplot_3","1","1","1061","2","20","test","","","","","","","","6","","15","47","14","","24","78",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704570","IL23-1623","IL23-1623","plot","733513","B4I_2025_AL_1062","1","1","1062","2","19","test","","733450","NDP250027G","","122","5","115","4","18","18","47","12","24","24","90",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704570","IL23-1623","IL23-1623","subplot","735726","B4I_2025_AL_1062_subplot_1","1","1","1062","2","19","test","","","","","","","","6","","16","47","11","","26","85",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704570","IL23-1623","IL23-1623","subplot","735727","B4I_2025_AL_1062_subplot_2","1","1","1062","2","19","test","","","","","","","","6","","17","52","9","","28","82",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704570","IL23-1623","IL23-1623","subplot","735728","B4I_2025_AL_1062_subplot_3","1","1","1062","2","19","test","","","","","","","","4","","18","47","12","","24","90",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704599","IL23-475","IL23-475","plot","733816","B4I_2025_AL_1063","1","1","1063","2","18","test","","733341","NDP250130Y","","125","5","119","4","14","14","47","15","25","25","80",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704599","IL23-475","IL23-475","subplot","736041","B4I_2025_AL_1063_subplot_1","1","1","1063","2","18","test","","","","","","","","4","","18","36","12","","20","82",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704599","IL23-475","IL23-475","subplot","736042","B4I_2025_AL_1063_subplot_2","1","1","1063","2","18","test","","","","","","","","5","","16","52","16","","23","73",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704599","IL23-475","IL23-475","subplot","736043","B4I_2025_AL_1063_subplot_3","1","1","1063","2","18","test","","","","","","","","4","","14","47","15","","25","80",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704863","IL23-1657","IL23-1657","plot","733617","B4I_2025_AL_1064","1","1","1064","2","17","test","","733437","NDP250144G","","119","6","115","5","21","21","60","12","22","22","80",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704863","IL23-1657","IL23-1657","subplot","736500","B4I_2025_AL_1064_subplot_1","1","1","1064","2","17","test","","","","","","","","5","","19","66","12","","23","75",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704863","IL23-1657","IL23-1657","subplot","736501","B4I_2025_AL_1064_subplot_2","1","1","1064","2","17","test","","","","","","","","6","","20","54","7","","26","87",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704863","IL23-1657","IL23-1657","subplot","736502","B4I_2025_AL_1064_subplot_3","1","1","1064","2","17","test","","","","","","","","5","","21","60","12","","22","80",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","544498","IL22-5335","","plot","733844","B4I_2025_AL_1065","1","1","1065","2","16","test","","733499","NDP250161Y","","125","2","119","4","12","12","48","6","26","26","81",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","544498","IL22-5335","","subplot","735582","B4I_2025_AL_1065_subplot_1","1","1","1065","2","16","test","","","","","","","","5","","15","44","12","","25","81",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","544498","IL22-5335","","subplot","735583","B4I_2025_AL_1065_subplot_2","1","1","1065","2","16","test","","","","","","","","2","","15","42","12","","25","80",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","544498","IL22-5335","","subplot","735584","B4I_2025_AL_1065_subplot_3","1","1","1065","2","16","test","","","","","","","","4","","12","48","6","","26","81",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704477","IL23-1608","IL23-1608","plot","733567","B4I_2025_AL_1066","1","1","1066","2","15","test","","733398","NDP170022G","","119","5","115","1","18","18","53","15","28","28","82",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704477","IL23-1608","IL23-1608","subplot","736254","B4I_2025_AL_1066_subplot_1","1","1","1066","2","15","test","","","","","","","","4","","18","57","16","","30","86",""
