studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,intercropGermplasmDbId,intercropGermplasmName,germplasmEntryNumber,Heading date - Julian day|CO_350:0000270,Lodging severity - 0-9 Rating|CO_350:0005007,Maturity date - Julian day|CO_350:0000271,Pea Flowering Date - 10% - Julian Day|CO_xxx:0003014,Pea Maturity Date - Julian Day|CO_xxx:0003015,Pea Plant Establishment - plants/ft2|CO_xxx:0003011,Pea Plant Height - cm|timepoint 1|COMP:0000122,Pea Plant Height - cm|timepoint 2|COMP:0000123,Pea Plant Height - cm|timepoint 3|COMP:0000124,Plant establishment - plants/ft2|CO_350:0005124,Plant height - cm|timepoint 1|COMP:0000114,Plant height - cm|timepoint 2|COMP:0000115,Plant height - cm|timepoint 3|COMP:0000116,notes
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704959,IL23-3759,IL23-3759,subplot,740578,B4I_2025_ND_4066_subplot_1,1,4,4066,2,15,test,,,,,,,,,,6,22,72,70,17,23,67,72,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704959,IL23-3759,IL23-3759,subplot,740579,B4I_2025_ND_4066_subplot_2,1,4,4066,2,15,test,,,,,,,,,,7,21,66,69,13,25,65,67,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704959,IL23-3759,IL23-3759,subplot,740580,B4I_2025_ND_4066_subplot_3,1,4,4066,2,15,test,,,,,,,,,,5,14,71,76,7,25,70,78,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",515388,IL20-6928,,plot,734365,B4I_2025_ND_4067,1,4,4067,2,14,test,,733439,NDP170031G,,177,4,209,182,215,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",515388,IL20-6928,,subplot,741646,B4I_2025_ND_4067_subplot_1,1,4,4067,2,14,test,,,,,,,,,,5,20,62,61,12,30,68,66,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",515388,IL20-6928,,subplot,741647,B4I_2025_ND_4067_subplot_2,1,4,4067,2,14,test,,,,,,,,,,5,19,63,71,16,29,66,67,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",515388,IL20-6928,,subplot,741648,B4I_2025_ND_4067_subplot_3,1,4,4067,2,14,test,,,,,,,,,,8,17,73,64,15,22,64,69,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704859,IL23-3730,IL23-3730,plot,734395,B4I_2025_ND_4068,1,4,4068,2,13,test,,733340,NDP250076Y,,179,2,209,181,218,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704859,IL23-3730,IL23-3730,subplot,740671,B4I_2025_ND_4068_subplot_1,1,4,4068,2,13,test,,,,,,,,,,3,20,61,66,9,23,62,63,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704859,IL23-3730,IL23-3730,subplot,740672,B4I_2025_ND_4068_subplot_2,1,4,4068,2,13,test,,,,,,,,,,6,23,61,62,13,27,60,56,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704859,IL23-3730,IL23-3730,subplot,740673,B4I_2025_ND_4068_subplot_3,1,4,4068,2,13,test,,,,,,,,,,8,19,67,67,8,20,60,55,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704982,IL23-4063,IL23-4063,plot,734696,B4I_2025_ND_4069,1,4,4069,2,12,test,,733292,NDP170017G,,178,4,210,183,217,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704982,IL23-4063,IL23-4063,subplot,741268,B4I_2025_ND_4069_subplot_1,1,4,4069,2,12,test,,,,,,,,,,5,23,65,70,5,28,64,61,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704982,IL23-4063,IL23-4063,subplot,741269,B4I_2025_ND_4069_subplot_2,1,4,4069,2,12,test,,,,,,,,,,4,22,62,70,12,28,71,75,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704982,IL23-4063,IL23-4063,subplot,741270,B4I_2025_ND_4069_subplot_3,1,4,4069,2,12,test,,,,,,,,,,5,20,67,70,10,22,68,73,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",544320,IL22-1423,,plot,734658,B4I_2025_ND_4070,1,4,4070,2,11,test,,733331,NDP170181Y,,176,6,208,183,217,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",544320,IL22-1423,,subplot,741577,B4I_2025_ND_4070_subplot_1,1,4,4070,2,11,test,,,,,,,,,,10,27,69,70,12,24,73,66,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",544320,IL22-1423,,subplot,741578,B4I_2025_ND_4070_subplot_2,1,4,4070,2,11,test,,,,,,,,,,7,24,68,72,15,22,64,72,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",544320,IL22-1423,,subplot,741579,B4I_2025_ND_4070_subplot_3,1,4,4070,2,11,test,,,,,,,,,,4,21,71,78,4,25,62,69,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704774,IL23-3335,IL23-3335,plot,734697,B4I_2025_ND_4071,1,4,4071,2,10,test,,733463,NDP120083Y,,176,3,206,183,221,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704774,IL23-3335,IL23-3335,subplot,741604,B4I_2025_ND_4071_subplot_1,1,4,4071,2,10,test,,,,,,,,,,5,18,62,61,25,28,65,62,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704774,IL23-3335,IL23-3335,subplot,741605,B4I_2025_ND_4071_subplot_2,1,4,4071,2,10,test,,,,,,,,,,6,18,58,62,13,25,56,64,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704774,IL23-3335,IL23-3335,subplot,741606,B4I_2025_ND_4071_subplot_3,1,4,4071,2,10,test,,,,,,,,,,4,20,65,73,10,23,65,66,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704662,IL23-3661,IL23-3661,plot,734429,B4I_2025_ND_4072,1,4,4072,2,9,test,,733403,NDP170012G,,176,3,206,178,215,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704662,IL23-3661,IL23-3661,subplot,741655,B4I_2025_ND_4072_subplot_1,1,4,4072,2,9,test,,,,,,,,,,7,19,62,56,7,25,66,64,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704662,IL23-3661,IL23-3661,subplot,741656,B4I_2025_ND_4072_subplot_2,1,4,4072,2,9,test,,,,,,,,,,6,20,55,64,12,25,65,63,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704662,IL23-3661,IL23-3661,subplot,741657,B4I_2025_ND_4072_subplot_3,1,4,4072,2,9,test,,,,,,,,,,6,21,69,69,13,26,68,70,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704889,IL23-1666,IL23-1666,plot,734366,B4I_2025_ND_4073,1,4,4073,2,8,test,,733405,NDP170037G,,175,1,208,181,216,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704889,IL23-1666,IL23-1666,subplot,741004,B4I_2025_ND_4073_subplot_1,1,4,4073,2,8,test,,,,,,,,,,13,19,62,60,9,25,71,70,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704889,IL23-1666,IL23-1666,subplot,741005,B4I_2025_ND_4073_subplot_2,1,4,4073,2,8,test,,,,,,,,,,5,19,58,66,11,28,61,63,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704889,IL23-1666,IL23-1666,subplot,741006,B4I_2025_ND_4073_subplot_3,1,4,4073,2,8,test,,,,,,,,,,7,19,61,65,9,25,67,65,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704746,IL23-1432,IL23-1432,plot,734387,B4I_2025_ND_4074,1,4,4074,2,7,test,,733498,NDP250119G,,179,1,216,184,220,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704746,IL23-1432,IL23-1432,subplot,741022,B4I_2025_ND_4074_subplot_1,1,4,4074,2,7,test,,,,,,,,,,7,18,65,71,9,21,65,82,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704746,IL23-1432,IL23-1432,subplot,741023,B4I_2025_ND_4074_subplot_2,1,4,4074,2,7,test,,,,,,,,,,7,18,57,66,11,21,70,57,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704746,IL23-1432,IL23-1432,subplot,741024,B4I_2025_ND_4074_subplot_3,1,4,4074,2,7,test,,,,,,,,,,7,19,68,74,9,25,70,82,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",507643,IL19-6920,19-6920,plot,734323,B4I_2025_ND_4075,1,4,4075,2,6,test,,733442,NDP250099Y,,177,2,213,184,217,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",507643,IL19-6920,19-6920,subplot,741616,B4I_2025_ND_4075_subplot_1,1,4,4075,2,6,test,,,,,,,,,,5,22,60,57,12,24,68,64,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",507643,IL19-6920,19-6920,subplot,741617,B4I_2025_ND_4075_subplot_2,1,4,4075,2,6,test,,,,,,,,,,10,21,56,66,13,20,61,73,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",507643,IL19-6920,19-6920,subplot,741618,B4I_2025_ND_4075_subplot_3,1,4,4075,2,6,test,,,,,,,,,,5,17,62,58,19,25,62,70,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",544070,IL22-1256,,plot,734446,B4I_2025_ND_4076,1,4,4076,2,5,test,,733502,NDP170336G,,176,3,211,181,216,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",544070,IL22-1256,,subplot,740821,B4I_2025_ND_4076_subplot_1,1,4,4076,2,5,test,,,,,,,,,,10,18,69,68,11,22,62,53,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",544070,IL22-1256,,subplot,740822,B4I_2025_ND_4076_subplot_2,1,4,4076,2,5,test,,,,,,,,,,12,18,68,65,18,27,58,57,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",544070,IL22-1256,,subplot,740823,B4I_2025_ND_4076_subplot_3,1,4,4076,2,5,test,,,,,,,,,,10,24,73,68,11,26,60,57,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704752,IL23-3848,IL23-3848,plot,734570,B4I_2025_ND_4077,1,4,4077,2,4,test,,733342,NDP250178Y,,178,1,208,181,215,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704752,IL23-3848,IL23-3848,subplot,741286,B4I_2025_ND_4077_subplot_1,1,4,4077,2,4,test,,,,,,,,,,5,20,61,61,17,23,63,69,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704752,IL23-3848,IL23-3848,subplot,741287,B4I_2025_ND_4077_subplot_2,1,4,4077,2,4,test,,,,,,,,,,12,23,66,63,16,31,63,69,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704752,IL23-3848,IL23-3848,subplot,741288,B4I_2025_ND_4077_subplot_3,1,4,4077,2,4,test,,,,,,,,,,9,21,77,57,4,26,64,74,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",543821,IL22-3146,,plot,734592,B4I_2025_ND_4078,1,4,4078,2,3,test,,733298,NDP250094Y,,176,1,214,183,220,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",543821,IL22-3146,,subplot,741016,B4I_2025_ND_4078_subplot_1,1,4,4078,2,3,test,,,,,,,,,,9,20,64,65,7,26,62,66,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",543821,IL22-3146,,subplot,741017,B4I_2025_ND_4078_subplot_2,1,4,4078,2,3,test,,,,,,,,,,9,22,64,62,9,30,65,74,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",543821,IL22-3146,,subplot,741018,B4I_2025_ND_4078_subplot_3,1,4,4078,2,3,test,,,,,,,,,,6,24,63,65,8,27,67,65,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",544078,IL22-4235,,plot,734615,B4I_2025_ND_4079,1,4,4079,2,2,test,,733329,ND VICTORY,,178,1,209,183,217,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",544078,IL22-4235,,subplot,741637,B4I_2025_ND_4079_subplot_1,1,4,4079,2,2,test,,,,,,,,,,6,21,71,64,11,27,72,75,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",544078,IL22-4235,,subplot,741638,B4I_2025_ND_4079_subplot_2,1,4,4079,2,2,test,,,,,,,,,,6,18,62,71,11,30,77,74,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",544078,IL22-4235,,subplot,741639,B4I_2025_ND_4079_subplot_3,1,4,4079,2,2,test,,,,,,,,,,6,20,65,64,8,30,76,73,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",530742,IL21-4011,,plot,734648,B4I_2025_ND_4080,1,4,4080,2,1,test,,733372,ND DAWN,,177,1,204,180,212,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",530742,IL21-4011,,subplot,741109,B4I_2025_ND_4080_subplot_1,1,4,4080,2,1,test,,,,,,,,,,7,18,59,60,7,23,66,63,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",530742,IL21-4011,,subplot,741110,B4I_2025_ND_4080_subplot_2,1,4,4080,2,1,test,,,,,,,,,,9,19,54,62,12,23,68,64,
