"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","germplasmEntryNumber","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Above ground dry biomass - g|day 154|COMP:0000067","Above ground dry biomass - g|day 178|COMP:0000068","Above ground dry biomass - g|day 199|COMP:0000069","Above ground dry biomass - g|day 217|COMP:0000070","Grain weight - g|CO_350:0005123","Grain yield - g/m2|CO_350:0000260","Lodging severity - 0-9 Rating|CO_350:0005007","Pea above ground dry biomass - g|day 154|COMP:0000083","Pea above ground dry biomass - g|day 178|COMP:0000084","Pea above ground dry biomass - g|day 199|COMP:0000085","Pea above ground dry biomass - g|day 217|COMP:0000086","Pea grain weight - g|COMP:0000009","Pea grain yield - g/m2|COMP:0000049","Pea plant establishment - plants/ft2|COMP:0000052","Pea plant height - cm|day 151|COMP:0000087","Pea plant height - cm|day 176|COMP:0000088","Pea plant height - cm|day 196|COMP:0000089","Pea plant height - cm|day 214|COMP:0000090","Plant establishment - plants/ft2|CO_350:0005124","Plant height - cm|day 151|COMP:0000075","Plant height - cm|day 176|COMP:0000076","Plant height - cm|day 196|COMP:0000077","Plant height - cm|day 214|COMP:0000078","Weed above ground dry biomass - g|day 154|COMP:0000079","Weed above ground dry biomass - g|day 178|COMP:0000080","Weed above ground dry biomass - g|day 199|COMP:0000081","Weed above ground dry biomass - g|day 217|COMP:0000082","notes","SpringOatPeaIntercrop_2024_NY_AUSTRIAN FIELD PEAS","SpringOatPeaIntercrop_2024_NY_DS Admiral","SpringOatPeaIntercrop_2024_NY_Frostmaster Peas","SpringOatPeaIntercrop_2024_NY_Icicle Winter Peas","SpringOatPeaIntercrop_2024_NY_Maxum","SpringOatPeaIntercrop_2024_NY_ND Dawn","SpringOatPeaIntercrop_2024_NY_ND Victory","SpringOatPeaIntercrop_2024_NY_NDP140510Y","SpringOatPeaIntercrop_2024_NY_NDP150231Y","SpringOatPeaIntercrop_2024_NY_NDP150412G","SpringOatPeaIntercrop_2024_NY_Organic 4010","SpringOatPeaIntercrop_2024_NY_delta field pea"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","499632","A11","A11","","plot","711299","SpringOatPeaIntercrop_2024_NY_157","1","4","157","6","14","test","","","","","","264","104","5","","","","","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","499632","A11","A11","","subplot","714223","SpringOatPeaIntercrop_2024_NY_157_subplot_1","1","4","157","6","14","test","","","","244.8","","","","","","","4.3","","","","1","10","58","65","0","17","15","68","91","95","","","124.1","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","499632","A11","A11","","subplot","714225","SpringOatPeaIntercrop_2024_NY_157_subplot_2","1","4","157","6","14","test","","","","","","","","","","","","","","","0","0","0","0","0","27","21","76","95","94","","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","499632","A11","A11","","subplot","714227","SpringOatPeaIntercrop_2024_NY_157_subplot_3","1","4","157","6","14","test","","","181.1","","","","","","","0","","","","","0","0","0","0","0","10","24","72","93","97","","80.8","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","499632","A11","A11","","plot","711354","SpringOatPeaIntercrop_2024_NY_158","1","4","158","6","13","test","","","","","","213","97","7","","","","","6","3","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","499632","A11","A11","","subplot","714437","SpringOatPeaIntercrop_2024_NY_158_subplot_1","1","4","158","6","13","test","","","","212","","","","","","","7.6","","","","4","12","46","46","54","16","24","68","77","102","","","187.5","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","499632","A11","A11","","subplot","714439","SpringOatPeaIntercrop_2024_NY_158_subplot_2","1","4","158","6","13","test","","","","","","","","","","","","","","","2","10","38","43","41","37","23","75","81","93","","","","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","499632","A11","A11","","subplot","714441","SpringOatPeaIntercrop_2024_NY_158_subplot_3","1","4","158","6","13","test","","","206.8","","","","","","","6","","","","","3","11","30","42","45","25","24","76","91","88","","66.7","","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","102429","GOPHER","03C0700851,AA 568,BGR8099,CAP 0038,C.I. No. 2027,Copher,Favorit,GOPH,Gopher,GOPHER (ck),Gopher Oats,Minnesota No. 674,Mn 674,RL 158,RL 1793,RL 834,RL No. 158","","plot","711197","SpringOatPeaIntercrop_2024_NY_159","1","4","159","6","12","test","","","","","","350","149","7","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","1","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","102429","GOPHER","03C0700851,AA 568,BGR8099,CAP 0038,C.I. No. 2027,Copher,Favorit,GOPH,Gopher,GOPHER (ck),Gopher Oats,Minnesota No. 674,Mn 674,RL 158,RL 1793,RL 834,RL No. 158","","subplot","713717","SpringOatPeaIntercrop_2024_NY_159_subplot_1","1","4","159","6","12","test","","","","","310.7","","","","","","","16","","","11","10","56","53","68","22","24","92","112","115","","","","61.9","","","","","","","","1","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","102429","GOPHER","03C0700851,AA 568,BGR8099,CAP 0038,C.I. No. 2027,Copher,Favorit,GOPH,Gopher,GOPHER (ck),Gopher Oats,Minnesota No. 674,Mn 674,RL 158,RL 1793,RL 834,RL No. 158","","subplot","713720","SpringOatPeaIntercrop_2024_NY_159_subplot_2","1","4","159","6","12","test","","","","","","","","","","","","","","","6","10","41","60","58","31","28","100","93","117","","","","","","","","","","","","1","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","102429","GOPHER","03C0700851,AA 568,BGR8099,CAP 0038,C.I. No. 2027,Copher,Favorit,GOPH,Gopher,GOPHER (ck),Gopher Oats,Minnesota No. 674,Mn 674,RL 158,RL 1793,RL 834,RL No. 158","","subplot","713722","SpringOatPeaIntercrop_2024_NY_159_subplot_3","1","4","159","6","12","test","","15.3","","","","","","","1.3","","","","","","0","10","48","48","35","13","22","100","94","110","12.3","","","","","","","","","","","1","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","510822","MN18015X_004","MN-18015X-004,MN18015X-004,MN18015X004","","subplot","713737","SpringOatPeaIntercrop_2024_NY_15_subplot_1","1","1","15","2","6","test","","39.7","","","","","","","0.2","","","","","","0","0","58","68","73","35","28","90","107","107","14.9","","","","","","","","1","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","510822","MN18015X_004","MN-18015X-004,MN18015X-004,MN18015X004","","subplot","713739","SpringOatPeaIntercrop_2024_NY_15_subplot_2","1","1","15","2","6","test","","","","","","","","","","","","","","","0","0","63","55","0","54","29","86","116","104","","","","","","","","","1","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","510822","MN18015X_004","MN-18015X-004,MN18015X-004,MN18015X004","","subplot","713741","SpringOatPeaIntercrop_2024_NY_15_subplot_3","1","1","15","2","6","test","","","","203.3","","","","","","","11.4","","","","0","0","60","83","81","16","22","77","99","110","","","167.2","","","","","","1","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","510822","MN18015X_004","MN-18015X-004,MN18015X-004,MN18015X004","","plot","711236","SpringOatPeaIntercrop_2024_NY_16","1","1","16","2","5","test","","","","","","160","55","0","","","","","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","102429","GOPHER","03C0700851,AA 568,BGR8099,CAP 0038,C.I. No. 2027,Copher,Favorit,GOPH,Gopher,GOPHER (ck),Gopher Oats,Minnesota No. 674,Mn 674,RL 158,RL 1793,RL 834,RL No. 158","","plot","711253","SpringOatPeaIntercrop_2024_NY_160","1","4","160","6","11","test","","","","","","319","117","8","","","","","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","102429","GOPHER","03C0700851,AA 568,BGR8099,CAP 0038,C.I. No. 2027,Copher,Favorit,GOPH,Gopher,GOPHER (ck),Gopher Oats,Minnesota No. 674,Mn 674,RL 158,RL 1793,RL 834,RL No. 158","","subplot","713943","SpringOatPeaIntercrop_2024_NY_160_subplot_1","1","4","160","6","11","test","","","","","310.6","","","","","","","0","","","0","0","0","0","0","17","26","94","113","105","","","","147","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","102429","GOPHER","03C0700851,AA 568,BGR8099,CAP 0038,C.I. No. 2027,Copher,Favorit,GOPH,Gopher,GOPHER (ck),Gopher Oats,Minnesota No. 674,Mn 674,RL 158,RL 1793,RL 834,RL No. 158","","subplot","713945","SpringOatPeaIntercrop_2024_NY_160_subplot_2","1","4","160","6","11","test","","","","","","","","","","","","","","","0","0","0","0","0","34","27","100","103","116","","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","102429","GOPHER","03C0700851,AA 568,BGR8099,CAP 0038,C.I. No. 2027,Copher,Favorit,GOPH,Gopher,GOPHER (ck),Gopher Oats,Minnesota No. 674,Mn 674,RL 158,RL 1793,RL 834,RL No. 158","","subplot","713947","SpringOatPeaIntercrop_2024_NY_160_subplot_3","1","4","160","6","11","test","","42.6","","","","","","","0","","","","","","0","0","0","0","0","32","26","96","97","110","4.5","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","499042","RUSHMORE","Rushmore,SD140515","","plot","711307","SpringOatPeaIntercrop_2024_NY_161","1","4","161","7","11","test","","","","","","181","87","6","","","","","11","5","","","","","","","","","","","","","","","","","","1","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","499042","RUSHMORE","Rushmore,SD140515","","subplot","714128","SpringOatPeaIntercrop_2024_NY_161_subplot_1","1","4","161","7","11","test","","","","","206.9","","","","","","","27.1","","","6","15","69","77","95","13","26","91","98","102","","","","196.5","","","","1","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","499042","RUSHMORE","Rushmore,SD140515","","subplot","714129","SpringOatPeaIntercrop_2024_NY_161_subplot_2","1","4","161","7","11","test","","","","","","","","","","","","","","","7","16","66","87","87","28","35","101","107","109","","","","","","","","1","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","499042","RUSHMORE","Rushmore,SD140515","","subplot","714130","SpringOatPeaIntercrop_2024_NY_161_subplot_3","1","4","161","7","11","test","","","278.2","","","","","","","20.2","","","","","4","18","67","75","77","18","33","102","103","110","","68.8","","","","","","1","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","499042","RUSHMORE","Rushmore,SD140515","","plot","711277","SpringOatPeaIntercrop_2024_NY_162","1","4","162","7","12","test","","","","","","289","146","4","","","","","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","499042","RUSHMORE","Rushmore,SD140515","","subplot","714071","SpringOatPeaIntercrop_2024_NY_162_subplot_1","1","4","162","7","12","test","","","","","286.7","","","","","","","0","","","0","0","0","0","0","15","26","87","99","106","","","","144.8","","","","","","","","","","","","",""
